Date,Open,High,Low,Close,Adj Close,Volume
2014-04-14,3.254440,3.363910,3.239640,3.307690,3.249788,70161945
2014-04-15,3.298820,3.298820,3.227810,3.233730,3.177122,45286207
2014-04-16,3.213020,3.269230,3.189350,3.254440,3.197470,33846789
2014-04-17,3.266270,3.313610,3.227810,3.239640,3.182929,42866282
2014-04-18,3.254440,3.357990,3.224850,3.325440,3.267227,76004377
2014-04-21,3.307690,3.384620,3.269230,3.292900,3.235257,56036841
2014-04-22,3.284020,3.378700,3.230770,3.346150,3.287574,74433130
2014-04-23,3.346150,3.402370,3.328400,3.346150,3.287574,78300996
2014-04-24,3.328400,3.363910,3.236690,3.242600,3.185837,60252816
2014-04-25,3.242600,3.281070,3.150890,3.150890,3.095732,46456670
2014-04-28,3.165680,3.180470,3.065090,3.085800,3.031782,43787653
2014-04-29,3.073960,3.142010,3.073960,3.133140,3.078293,24419527
2014-04-30,3.133140,3.159760,3.115380,3.139050,3.084100,21542362
2014-05-05,3.139050,3.210060,3.115380,3.207100,3.150958,29130108
2014-05-06,3.230770,3.298820,3.230770,3.257400,3.200378,42311722
2014-05-07,3.251480,3.357990,3.233730,3.295860,3.238165,73872520
2014-05-08,3.284020,3.420120,3.272190,3.378700,3.319555,110988431
2014-05-09,3.437870,3.538460,3.349110,3.375740,3.316647,170538160
2014-05-12,3.402370,3.713020,3.396450,3.713020,3.648022,345366490
2014-05-13,3.742600,3.745560,3.491120,3.514790,3.453262,277664860
2014-05-14,3.461540,3.491120,3.396450,3.434910,3.374781,125297864
2014-05-15,3.328400,3.363910,3.298820,3.307690,3.249788,117955700
2014-05-16,3.301780,3.363910,3.263310,3.316570,3.258512,68040651
2014-05-19,3.325440,3.337280,3.239640,3.295860,3.238165,59844617
2014-05-20,3.328400,3.349110,3.207100,3.221890,3.165489,71633435
2014-05-21,3.189350,3.313610,3.177510,3.310650,3.252696,53530466
2014-05-22,3.286980,3.331360,3.263310,3.266270,3.209093,45796313
2014-05-23,3.272190,3.295860,3.230770,3.275150,3.217818,36500089
2014-05-26,3.298820,3.375740,3.284020,3.352070,3.293391,58701633
2014-05-27,3.352070,3.384620,3.316570,3.322490,3.264328,39085245
2014-05-28,3.331360,3.357990,3.263310,3.331360,3.273043,51876564
2014-05-29,3.331360,3.390530,3.307690,3.316570,3.258512,53172044
2014-05-30,3.295860,3.426040,3.295860,3.393490,3.334086,86795507
2014-06-03,3.393490,3.494080,3.372780,3.384620,3.325371,103824822
2014-06-04,3.360950,3.363910,3.233730,3.263310,3.206184,79547154
2014-06-05,3.284020,3.349110,3.263310,3.340240,3.281768,45144203
2014-06-06,3.343200,3.482250,3.313610,3.440830,3.380597,116948997
2014-06-09,3.417160,3.461540,3.387570,3.461540,3.400944,53864937
2014-06-10,3.461540,3.485210,3.405330,3.452660,3.392220,66018836
